"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"pqbh-p6xe","2015-2016 MTI All-Star Schools","dataset","Background, Methodology: 

Local Law 102 enacted in 2015 requires the Department of Education of the New York City School District to submit to the Council an annual report concerning physical educa","2024-11-26T23:09:47.000Z",635,"Education"
"bzby-7sfr","Aquatics Programming: 2021 to current","dataset","This dataset contains attendance and location information for NYC Parks' indoor and outdoor aquatics program ""Learn To Swim.""

Explore the <a href=""https://docs.google.com/spreadsheets/d/1hV4hjEnW-neT","2026-05-18T14:42:13.000Z",634,"Recreation"
"nr9n-yqxr","BP Appointments","dataset","The Manhattan Borough President makes appointments to various boards throughout their district.","2019-02-12T22:33:36.000Z",633,"City Government"
"sfvn-y3wd","High School Virtual Recruitment URLs Posted on MySchools - 2020-2021 School Year","dataset","List of school-submitted recruitment URLs.","2024-11-26T23:09:52.000Z",629,"Education"
"54rr-tdmz","2016-2017 Student Discipline Annual Report - IEP","dataset","Student discipline annual report aggregated by IEP, removals, principal and/or superintendent intervention and expulsions.","2024-11-26T23:13:16.000Z",629,"Education"
"b7j8-z8a7","NYC Planimetric Database: Open Space (Other)","dataset","Planimetric basemap layer containing open spaces (excluding parks). 

Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/Captur","2025-12-10T16:13:39.000Z",623,"Recreation"
"vxxs-iyt2","2015-16 Guidance Counselor Reporting - Social Worker Data","dataset","","2024-11-26T23:15:47.000Z",627,"Education"
"igsj-fxac","Restrictive Declaration Sites Map","map","Publically accessible open-space constructed and maintained by a private entity pursuant to an agreement with NYC Parks. Underlying jurisdiction of the land and the terms of each agreement vary by sit","2026-05-18T13:01:41.000Z",626,"Recreation"
"anjb-e5db","DCM_CityMapAlterations","dataset","The Digital City Map (DCM) data represents street lines and other features shown on the City Map, which is the official street map of the City of New York. The City Map consists of 5 different sets of","2024-11-01T20:22:27.000Z",625,"City Government"
"73qb-dcc3","Persons Removed from Doing Business Database","dataset","This report includes  a list of entities or individuals should not be listed in the Database because the entity does not participate in transactions covered by LL 34, or the individual does not hold o","2021-07-20T14:31:16.000Z",624,"City Government"
"pvxf-9irb","BP Appointments - BIDS","dataset","This dates set represents BIDS in the Borough of Brooklyn.  The data is collected to keep track of the BIDS, which includes there leadership, address, contact, appointees and liaisons assigned to the ","2019-11-22T20:47:35.000Z",624,"Housing & Development"
"ky6q-fvpr","2018 - 2019 Students in Temporary Housing Additional Sections Report","dataset","Data on enrollment, transportation, and academic outcomes of students in temporary housing","2024-11-26T23:13:55.000Z",624,"Education"
"k84j-firu","Capital Grant Awards 2017","dataset","Every year the Manhattan Borough President provides funding in support of various important capital projects throughout Manhattan. This funding is available to city agencies, nonprofit organizations, ","2022-05-09T22:27:06.000Z",624,"City Government"
"g9wv-7n2m","2016-17 Physical Education - MTI All- Star Schools","dataset","","2024-11-26T23:12:51.000Z",623,"Education"
"8knb-zsb6","NYC Parks SkateParks","dataset","Directory of Skateparks","2026-05-18T14:14:38.000Z",622,"City Government"
"tmt9-43em","VZV Priority Intersections","dataset","The intersections with the highest number of pedestrian KSI (killed and severely injured) that cumulatively account for 15% of the borough’s total pedestrian KSI. Developed as part of the Borough Pede","2026-05-01T10:22:00.000Z",621,"Transportation"
"cgcg-w2ys","Off-Year and Special Elections Campaign Expenditure","dataset","This dataset contains each expenditure by a campaign during an off-year or special election.","2024-01-11T14:26:15.000Z",621,"City Government"
"pw4e-vms3","Department of Veterans' Services Cases","dataset","Dataset is cases managed by NYC DVS for service, care or resources supported via VetConnect, phone, in-person, postal mail or electronic mail. This is a compilation of the agency's cases which is assi","2024-07-16T16:49:28.000Z",621,"Social Services"
"95zn-7w5f","NYC Climate Budgeting Report: Resiliency Exposure Forecast - Outdoor Heat","dataset","The Resiliency Exposure Forecast for Outdoor Heat serves as an effort to evaluate the scope of planned adaption initiatives and their potential to reduce exposure to increasing temperatures in future ","2026-04-21T12:58:52.000Z",621,"Environment"
"bztk-4g6r","Shapefiles of BOA and Community Brownfield Planning Areas - OER Existing Conditions Studies","dataset","GIS shapefiles showing the areas in NYC where community-based organizations have conducted planning studies or used OER community brownfield pre-development grants.","2024-01-31T17:32:07.000Z",621,"Environment"
"pgun-i6u7","2015-16 Demographic Data - Grades K-8 Special Programs","dataset","","2024-11-26T23:04:54.000Z",620,"Education"
"pchn-eaxn","2016 Public Data File Parent","dataset","2016 NYC School Survey parent data for all schools
To understand the perceptions of families, students, and teachers regarding their school.  School leaders use feedback from the survey to reflect an","2024-11-26T23:15:47.000Z",618,"Education"
"cgkc-y6tk","Middle School Virtual Recruitment URLs Posted on MySchools - 2020-2021 School Year","dataset","List of school-submitted recruitment URLs.","2024-11-26T23:06:44.000Z",617,"Education"
"herb-qubg","2015 - 2016 Co-Location Reports","dataset","New York City Department of Education Demographic Snapshot and Student Achievement Data, School summary (District and Charter and results for All Co-Located Schools)","2024-11-26T23:10:24.000Z",616,"Education"
"bjx5-4p7w","2018 - 2019 Class Size Pupil to Teacher Ratio","dataset","2018-2019 Class size pupil to teacher statistics.","2024-11-26T23:11:24.000Z",615,"Education"
"9nyh-gsuu","2017- 2018   Class Size Report Borough Middle And High School","dataset","Class size distribution information on middle and high school classes by borough","2024-11-26T23:04:55.000Z",614,"Education"
"2rh9-5vsi","FY2020 PMMR Agency Services and Goals","dataset","Services and goals for agencies as defined by the Preliminary Mayor's Management Report (PMMR).","2022-05-09T22:27:43.000Z",614,"City Government"
"tdhn-vze8","HHS Invoice Cycle Time","dataset","Human Health Services Accelerator annual invoice cycle times across the 10 agencies that are managing contracts in HHS Accelerator Financials.","2021-07-20T14:24:38.000Z",613,"City Government"
"88m5-5vz3","FY2020 MMR Agency Services and Goals","dataset","Goals and services for agencies as defined by the Mayor's Management Report (MMR)","2022-05-09T22:27:42.000Z",612,"City Government"
"myrx-addi","2017 Diversity Report 9-12 - School","dataset","","2024-11-26T23:15:25.000Z",612,"Education"
"dcpj-gxjy","2017- 2018 Class Size Report City Middle And High School Class Size Distribution","dataset","2017-18 Final Class Size Report City Middle and High School Class Size Distribution","2024-11-26T23:15:02.000Z",611,"Education"
"mpw3-7xyh","Adult Protective Services - Refer to Close by Referral Source","dataset","","2026-01-16T15:51:16.000Z",610,"Social Services"
"wgnh-qwsg","Citywide Mobility Survey - Trip 2024","dataset","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables. For further inf","2026-04-01T14:34:43.000Z",610,"Transportation"
"yi3r-qu3d","City Owned and Leased Property (COLP) – Map","map","Geodatabase of city-owned and leased properties and uses. COLP is a comprehensive list of uses on city owned and leased properties that includes geographic information as well as the type of use, agen","2026-05-18T15:52:25.000Z",608,"City Government"
"h8ar-pcmr","2017 School Food Report LL215","dataset","Local Law 215 report list all food items currently in school foods system and identifies meal types, student meal participation by borough, district and school.","2024-11-26T23:15:41.000Z",607,"Education"
"9sji-jws4","2016-2017 Student Discipline Annual Report - GENDER","dataset","Student discipline annual report by gender aggregated by removals, principal and/or superintendent intervention and expulsions.","2024-11-26T23:08:31.000Z",606,"Education"
"69n5-r375","2015 - 2016 Arts Report","dataset","Data is  based off of STARS scheduling data for grades 1-6 and additional data for grades 1-5 is self-reported, collected through the Annual Arts Survey. All data is available at the school-level only","2024-11-26T23:14:58.000Z",606,"Education"
"jkyj-m87c","2017-2018 Class Size Report City K-8 Class Size Distribution","dataset","2017-2018 Class Size Report City K-8 Class Size Distribution","2024-11-26T23:04:59.000Z",605,"Education"
"7f4s-uwi7","Off-Year and Special Elections Public Matching Fund Payments","dataset","This dataset contains public matching funds payments to a campaign during an off-year or special election.","2024-01-10T20:01:38.000Z",604,"City Government"
"puec-8mer","2018 - 2019 Average Class Size School MSHS","dataset","2018-19 Preliminary Class Size Report Middle School and High School Core Average Class Size 
""• Core courses identified as English, Math, Social Studies, and Science classes for grades 6-12, where av","2024-11-26T23:09:51.000Z",604,"Education"
"t5w8-y8xf","2012 2013 Co- Location Memorandums","dataset","2012 2013 Co-Location Memorandums","2024-11-26T23:13:28.000Z",604,"Education"
"9btm-sxj3","2015 2016 Student Discipline Annual Report - IEP","dataset","Student Discipline Annual Report - IEP","2024-11-26T23:07:55.000Z",603,"Education"
"mdmw-kuen","TreesCount2015Blockfaces","dataset","Blockface data from the TreesCount! 2015 Street Tree Census, conducted by volunteers and staff organized by NYC Parks & Recreation and partner organizations. Blockface data includes tree counts and da","2024-02-02T18:45:25.000Z",601,"Environment"
"4e3j-75af","2018-2019 Students in Temporary Housing - School","dataset","Statistics for Fiscal Year 2018-2019 of Students in temporary housing reported by district, borough, school. Includes varying types of housing such as shelters, DHS shelters, Non-DHS shelters, tempora","2024-11-26T23:13:36.000Z",601,"Education"
"mi5z-t7dx","Municipal Court Districts","dataset","Boundaries of Municipal Court districts.

All previously released versions of this data are available on the <a href=""https://www.nyc.gov/content/planning/pages/resources/datasets/municipal-court"">DCP","2026-03-09T20:45:47.000Z",601,"City Government"
